sort_record,match_pfg_nom,dupe,spelling_issue,pfg,source
1389,Arthropodium strictum,1,NA,Tdr,MC_oneTrueList
3983,Arum italicum,,NA,ARp,JN_MLR_list
1390,Arum italicum,1,NA,ARp,MC_oneTrueList
3984,Arundo donax,,NA,ATe,JN_MLR_list
165,Arundo donax,1,NA,ARp,Ling et al 2019
1391,Arundo donax,1,NA,ARp,MC_oneTrueList
5628,Asparagus asparagoides,,NA,Tdr,Campbell_RC
1392,Asparagus asparagoides,1,NA,Tdr,MC_oneTrueList
5629,Asparagus officinalis,,NA,Tdr,Campbell_RC
1393,Asparagus officinalis,1,NA,Tdr,MC_oneTrueList
5042,Asperula conferta,,NA,Tdr,Bowen_Phd
5630,Asperula conferta,1,NA,Tdr,Campbell_RC
1394,Asperula conferta,1,NA,Tdr,MC_oneTrueList
5043,Asperula gemella,,NA,Tda,Bowen_Phd
667,Asperula gemella,1,NA,Tda,Campbell et al 2014
5631,Asperula gemella,1,NA,Tda,Campbell_RC
1395,Asperula gemella,1,NA,Tda,MC_oneTrueList
1396,Asperula gunnii,,NA,Tda,MC_oneTrueList
1397,Asperula minima,,NA,Tda,MC_oneTrueList
1398,Asperula pusilla ,,NA,Tda,MC_oneTrueList
5632,Asperula subsimplex,,NA,Tda,Campbell_RC
1399,Asperula subsimplex,1,NA,Tda,MC_oneTrueList
668,Asphodelus fistulosus,,NA,Tdr,Campbell et al 2014
5633,Asphodelus fistulosus,1,NA,Tdr,Campbell_RC
3985,Asphodelus fistulosus,1,NA,Tdr,JN_MLR_list
1400,Asphodelus fistulosus,1,NA,Tdr,MC_oneTrueList
3986,Asphodelus sp.,,NA,Tdr,JN_MLR_list
3987,Asplenium flabellifolium,,NA,ARp,JN_MLR_list
1401,Asplenium flabellifolium,1,NA,ARp,MC_oneTrueList
3988,Asplenium sp.,,NA,ARp,JN_MLR_list
1403,Astartea scoparia,,NA,ATw,MC_oneTrueList
1404,Astelia alpina,,NA,Se,MC_oneTrueList
1038,Aster pilosus,,NA,T,Leck & Brock 2000
1039,Aster puniceus,,NA,AT,Leck & Brock 2000
5634,Aster sp.,,NA,Tda,Campbell_RC
1405,Aster squamatus,,NA,Tda,MC_oneTrueList
5044,Aster subulatus,,NA,Tda,Bowen_Phd
669,Aster subulatus,1,NA,Tda,Campbell et al 2014
5635,Aster subulatus,1,NA,Tda,Campbell_RC
8,Aster subulatus,1,NA,ATe,Deane et al 2017
3989,Aster subulatus,1,NA,ATe,JN_MLR_list
917,Aster subulatus,1,NA,Tda,Mason et al 2022
1406,Aster subulatus,1,NA,Tda,MC_oneTrueList
1004,Aster subulatus,1,NA,Tda,Price et al 2010
670,Asteraceae,,NA,T,Campbell et al 2014
5045,Asteraceae indeterminate,,NA,Tdr,Bowen_Phd
1407,Asterella sp.,,NA,Tda,MC_oneTrueList
1408,Astragalus hamosus,,NA,Tdr,MC_oneTrueList
5046,Astrebla elymoides,,NA,Tda,Bowen_Phd
166,Astrebla elymoides,1,NA,Tda,Ling et al 2019
5047,Astrebla lappacea,,NA,Tdr,Bowen_Phd
5048,Astrebla pectinata,,NA,Tda,Bowen_Phd
1409,Astrebla pectinata,1,NA,Tda,MC_oneTrueList
3990,Astroloma conostephioides,,NA,Tdr,JN_MLR_list
1410,Astroloma conostephioides,1,NA,Tdr,MC_oneTrueList
3991,Astroloma humifusum,,NA,Tdr,JN_MLR_list
1411,Astroloma humifusum,1,NA,Tdr,MC_oneTrueList
3992,Astroloma sp.,,NA,Tdr,JN_MLR_list
5049,Atalaya hemiglauca,,NA,Tdr,Bowen_Phd
1412,Atalaya hemiglauca,1,NA,Tdr,MC_oneTrueList
3993,Atriplex acutibractea,,NA,Tdr,JN_MLR_list
3994,Atriplex acutibractea subsp. acutibractea,,NA,Tdr,JN_MLR_list
3995,Atriplex acutibractea subsp. karoniensis,,NA,Tdr,JN_MLR_list
3996,Atriplex acutiloba,,NA,Tdr,JN_MLR_list
3997,Atriplex angulata,,NA,Tdr,JN_MLR_list
3998,Atriplex australasica,,NA,Tdr,JN_MLR_list
3999,Atriplex cinerea,,NA,Tdr,JN_MLR_list
1413,Atriplex cinerea,1,NA,Tdr,MC_oneTrueList
4000,Atriplex cordifolia,,NA,Tdr,JN_MLR_list
4001,Atriplex crassipes var. crassipes,,NA,Tdr,JN_MLR_list
4002,Atriplex cryptocarpa,,NA,Tdr,JN_MLR_list
5050,Atriplex eardleyae,,NA,Tdr,Bowen_Phd
671,Atriplex eardleyae,1,NA,Tdr,Campbell et al 2014
5636,Atriplex eardleyae,1,NA,Tdr,Campbell_RC
4003,Atriplex eardleyae,1,NA,Tdr,JN_MLR_list
1414,Atriplex eardleyae,1,NA,Tdr,MC_oneTrueList
4004,Atriplex eichleri,,NA,Tdr,JN_MLR_list
4005,Atriplex elachophylla,,NA,Tdr,JN_MLR_list
4006,Atriplex fissivalvis,,NA,Tdr,JN_MLR_list
5637,Atriplex holocarpa,,NA,Tdr,Campbell_RC
4007,Atriplex holocarpa,1,NA,Tdr,JN_MLR_list
1415,Atriplex holocarpa,1,NA,Tda,MC_oneTrueList
4008,Atriplex humifusa,,NA,Tdr,JN_MLR_list
4009,Atriplex incrassata,,NA,Tdr,JN_MLR_list
4010,Atriplex intermedia,,NA,Tdr,JN_MLR_list
4011,Atriplex kochiana,,NA,Tdr,JN_MLR_list
5051,Atriplex leptocarpa,,NA,Tdr,Bowen_Phd
672,Atriplex leptocarpa,1,NA,Tdr,Campbell et al 2014
5638,Atriplex leptocarpa,1,NA,Tdr,Campbell_RC
4012,Atriplex leptocarpa,1,NA,Tdr,JN_MLR_list
918,Atriplex leptocarpa,1,1,Tdr,Mason et al 2022
1416,Atriplex leptocarpa,1,NA,Tdr,MC_oneTrueList
5639,Atriplex limbata,,NA,Tdr,Campbell_RC
4013,Atriplex limbata,1,NA,Tdr,JN_MLR_list
1417,Atriplex limbata,1,NA,Tdr,MC_oneTrueList
5052,Atriplex lindleyi,,NA,Tdr,Bowen_Phd
5640,Atriplex lindleyi,1,NA,Tdr,Campbell_RC
4014,Atriplex lindleyi,1,NA,Tdr,JN_MLR_list
919,Atriplex lindleyi,1,NA,Tdr,Mason et al 2022
1418,Atriplex lindleyi,1,NA,Tdr,MC_oneTrueList
5641,Atriplex lindleyi subsp. conduplicata,,NA,Tdr,Campbell_RC
4015,Atriplex lindleyi subsp. conduplicata,1,NA,Tdr,JN_MLR_list
1419,Atriplex lindleyi subsp. conduplicata,1,NA,Tdr,MC_oneTrueList
673,Atriplex lindleyi subsp. inflata,,NA,Tdr,Campbell et al 2014
4016,Atriplex lindleyi subsp. inflata,1,NA,Tdr,JN_MLR_list
1420,Atriplex lindleyi subsp. inflata,1,NA,Tdr,MC_oneTrueList
674,Atriplex lindleyi subsp. lindleyi,,NA,Tdr,Campbell et al 2014
4017,Atriplex lindleyi subsp. lindleyi,1,NA,Tdr,JN_MLR_list
1421,Atriplex lindleyi subsp. lindleyi,1,NA,Tdr,MC_oneTrueList
4018,Atriplex lindleyi subsp. quadripartita,,NA,Tdr,JN_MLR_list
4019,Atriplex lobativalvis,,NA,Tdr,JN_MLR_list
4020,Atriplex macropterocarpa,,NA,Tdr,JN_MLR_list
4021,Atriplex morrisii,,NA,Tdr,JN_MLR_list
5053,Atriplex muelleri,,NA,Tdr,Bowen_Phd
4022,Atriplex muelleri,1,NA,Tdr,JN_MLR_list
4023,Atriplex nessorhina,,NA,Tdr,JN_MLR_list
5054,Atriplex nummularia,,NA,Tdr,Bowen_Phd
5642,Atriplex nummularia,1,NA,Tdr,Campbell_RC
4024,Atriplex nummularia,1,NA,Tdr,JN_MLR_list
675,Atriplex nummularia subsp. nummularia,,NA,Tdr,Campbell et al 2014
4025,Atriplex nummularia subsp. nummularia,1,NA,Tdr,JN_MLR_list
1422,Atriplex nummularia subsp. nummularia,1,NA,Tdr,MC_oneTrueList
4026,Atriplex nummularia subsp. omissa,,NA,Tdr,JN_MLR_list
4027,Atriplex nummularia subsp. spathulata,,NA,Tdr,JN_MLR_list
4028,Atriplex obconica,,NA,Tdr,JN_MLR_list
4029,Atriplex paludosa,,NA,Tdr,JN_MLR_list
4030,Atriplex paludosa subsp. cordata,,NA,Tdr,JN_MLR_list
1423,Atriplex paludosa subsp. cordata,1,NA,ATe,MC_oneTrueList
4031,Atriplex paludosa subsp. paludosa,,NA,Tdr,JN_MLR_list
1424,Atriplex paludosa subsp. paludosa,1,NA,ATe,MC_oneTrueList
4032,Atriplex papillata,,NA,Tdr,JN_MLR_list
4033,Atriplex patula,,NA,Tdr,JN_MLR_list
5643,Atriplex prostrata,,NA,Tda,Campbell_RC
4034,Atriplex prostrata,1,NA,Tda,JN_MLR_list
1425,Atriplex prostrata,1,NA,Tda,MC_oneTrueList
5055,Atriplex pseudocampanulata,,NA,Tdr,Bowen_Phd
5644,Atriplex pseudocampanulata,1,NA,Tdr,Campbell_RC
4035,Atriplex pseudocampanulata,1,NA,Tdr,JN_MLR_list
1426,Atriplex pseudocampanulata,1,NA,Tdr,MC_oneTrueList
676,Atriplex pumilio,,NA,Tdr,Campbell et al 2014
5645,Atriplex pumilio,1,NA,Tdr,Campbell_RC
4036,Atriplex pumilio,1,NA,Tdr,JN_MLR_list
1427,Atriplex pumilio,1,NA,Tdr,MC_oneTrueList
4037,Atriplex quadrivalvata,,NA,Tdr,JN_MLR_list
4038,Atriplex quadrivalvata var. quadrivalvata,,NA,Tdr,JN_MLR_list
4039,Atriplex quadrivalvata var. sessilifolia,,NA,Tdr,JN_MLR_list
4040,Atriplex quinii,,NA,Tdr,JN_MLR_list
4041,Atriplex rhagodioides,,NA,Tdr,JN_MLR_list
5056,Atriplex semibaccata,,NA,Tdr,Bowen_Phd
677,Atriplex semibaccata,1,NA,Tdr,Campbell et al 2014
5646,Atriplex semibaccata,1,NA,Tdr,Campbell_RC
4042,Atriplex semibaccata,1,NA,Tdr,JN_MLR_list
920,Atriplex semibaccata,1,NA,Tdr,Mason et al 2022
1428,Atriplex semibaccata,1,NA,Tdr,MC_oneTrueList
5058,Atriplex sp.,,NA,Tdr,Bowen_Phd
678,Atriplex sp.,1,NA,Tdr,Campbell et al 2014
5648,Atriplex sp.,1,NA,Tdr,Campbell_RC
4043,Atriplex sp.,1,NA,Tdr,JN_MLR_list
1429,Atriplex sp.,1,NA,Tdr,MC_oneTrueList
1430,Atriplex sp. B,,NA,Tdr,MC_oneTrueList
5057,Atriplex spinibractea,,NA,Tdr,Bowen_Phd
5647,Atriplex spongiosa,,NA,Tdr,Campbell_RC
4044,Atriplex spongiosa,1,NA,Tdr,JN_MLR_list
679,Atriplex stipitata,,NA,Tdr,Campbell et al 2014
5649,Atriplex stipitata,1,NA,Tdr,Campbell_RC
4045,Atriplex stipitata,1,NA,Tdr,JN_MLR_list
1431,Atriplex stipitata,1,NA,Tdr,MC_oneTrueList
5650,Atriplex sturtii,,NA,Tdr,Campbell_RC
4046,Atriplex sturtii,1,NA,Tdr,JN_MLR_list
5059,Atriplex suberecta,,NA,Tdr,Bowen_Phd
680,Atriplex suberecta,1,NA,Tdr,Campbell et al 2014
5651,Atriplex suberecta,1,NA,Tdr,Campbell_RC
4047,Atriplex suberecta,1,NA,Tdr,JN_MLR_list
1432,Atriplex suberecta,1,NA,Tdr,MC_oneTrueList
4048,Atriplex turbinata,,NA,Tdr,JN_MLR_list
4049,Atriplex undulata,,NA,Tdr,JN_MLR_list
4050,Atriplex velutinella,,NA,Tdr,JN_MLR_list
1433,Atriplex velutinella,1,NA,Tdr,MC_oneTrueList
5060,Atriplex vesicaria,,NA,Tdr,Bowen_Phd
4051,Atriplex vesicaria,1,NA,Tdr,JN_MLR_list
4052,Atriplex vesicaria,1,NA,Tdr,JN_MLR_list
1434,Atriplex vesicaria,1,NA,Tdr,MC_oneTrueList
4053,Atriplex vesicaria subsp. appendiculata,,NA,Tdr,JN_MLR_list
4054,Atriplex vesicaria subsp. calcicola,,NA,Tdr,JN_MLR_list
4055,Atriplex vesicaria subsp. macrocystidia,,NA,Tdr,JN_MLR_list
1435,Atriplex vesicaria subsp. macrocystidia,1,NA,Tdr,MC_oneTrueList
1436,Atriplex vesicaria subsp. minor,,NA,Tdr,MC_oneTrueList
4056,Atriplex vesicaria subsp. sphaerocarpa,,NA,Tdr,JN_MLR_list
4057,Atriplex vesicaria subsp. variabilis,,NA,Tdr,JN_MLR_list
1437,Atriplex vesicaria subsp. variabilis,1,NA,Tdr,MC_oneTrueList
5061,Auranticarpa rhombifolia,,NA,Tda,Bowen_Phd
5652,Austrobryonia micrantha,,NA,Tda,Campbell_RC
5062,Austrodanthonia caespitosa,,NA,Tdr,Bowen_Phd
5063,Austrodanthonia richardsonii,,NA,Tdr,Bowen_Phd
5064,Austrodanthonia setacea,,NA,Tdr,Bowen_Phd
681,Austrodanthonia setacea,1,NA,Tdr,Campbell et al 2014
5065,Austrodanthonia sp.,,NA,Tdr,Bowen_Phd
682,Austrodanthonia sp.,1,NA,Tdr,Campbell et al 2014
4058,Austrodanthonia sp.,1,NA,Tdr,JN_MLR_list
1438,Austromyrtus dulcis,,NA,Tdr,MC_oneTrueList
5066,Austrostipa aristiglumis,,NA,Tdr,Bowen_Phd
5067,Austrostipa bigeniculata,,NA,Tdr,Bowen_Phd
1439,Austrostipa campylachne,,NA,Tdr,MC_oneTrueList
5653,Austrostipa drummondii,,NA,Tdr,Campbell_RC
1440,Austrostipa drummondii,1,NA,Tdr,MC_oneTrueList
1441,Austrostipa echinata,,NA,Tdr,MC_oneTrueList
4059,Austrostipa elegantissima,,NA,Tdr,JN_MLR_list
1442,Austrostipa elegantissima,1,NA,Tdr,MC_oneTrueList
5654,Austrostipa elegantissima  ,,NA,Tdr,Campbell_RC
4060,Austrostipa macalpinei,,NA,Tdr,JN_MLR_list
4061,Austrostipa mollis,,NA,Tdr,JN_MLR_list
1443,Austrostipa mollis,1,NA,Tdr,MC_oneTrueList
4062,Austrostipa muelleri,,NA,Tdr,JN_MLR_list
1444,Austrostipa muelleri,1,NA,Tdr,MC_oneTrueList
4063,Austrostipa multispiculis,,NA,Tdr,JN_MLR_list
4064,Austrostipa mundula,,NA,Tdr,JN_MLR_list
5068,Austrostipa nitida,,NA,Tdr,Bowen_Phd
4065,Austrostipa nitida,1,NA,Tdr,JN_MLR_list
1445,Austrostipa nitida ,,NA,Tdr,MC_oneTrueList
5655,Austrostipa nodosa,,NA,Tdr,Campbell_RC
4066,Austrostipa nodosa,1,NA,Tdr,JN_MLR_list
1446,Austrostipa nodosa,1,NA,Tdr,MC_oneTrueList
4067,Austrostipa nullanulla,,NA,Tdr,JN_MLR_list
4068,Austrostipa oligostachya,,NA,Tdr,JN_MLR_list
4069,Austrostipa petraea,,NA,Tdr,JN_MLR_list
4070,Austrostipa pilata,,NA,Tdr,JN_MLR_list
4071,Austrostipa platychaeta,,NA,Tdr,JN_MLR_list
4072,Austrostipa plumigera,,NA,Tdr,JN_MLR_list
4073,Austrostipa puberula,,NA,Tdr,JN_MLR_list
1447,Austrostipa puberula,1,NA,Tdr,MC_oneTrueList
1448,Austrostipa pubescens,,NA,Tdr,MC_oneTrueList
4074,Austrostipa pubinodis,,NA,Tdr,JN_MLR_list
5069,Austrostipa ramosissima,,NA,Tda,Bowen_Phd
1449,Austrostipa rudis subsp. nervosa,,NA,Tdr,MC_oneTrueList
1450,Austrostipa rudis subsp. rudis,,NA,Tdr,MC_oneTrueList
5070,Austrostipa scabra,,NA,Tdr,Bowen_Phd
5656,Austrostipa scabra,1,NA,Tdr,Campbell_RC
4076,Austrostipa scabra,1,NA,Tdr,JN_MLR_list
4075,Austrostipa scabra group,,NA,Tdr,JN_MLR_list
683,Austrostipa scabra subsp. falcata,,NA,Tdr,Campbell et al 2014
4077,Austrostipa scabra subsp. falcata,1,NA,Tdr,JN_MLR_list
1451,Austrostipa scabra subsp. falcata,1,NA,Tdr,MC_oneTrueList
5071,Austrostipa scabra subsp. scabra,,NA,Tdr,Bowen_Phd
684,Austrostipa scabra subsp. scabra,1,NA,Tdr,Campbell et al 2014
4078,Austrostipa scabra subsp. scabra,1,NA,Tdr,JN_MLR_list
1452,Austrostipa scabra subsp. scabra,1,NA,Tdr,MC_oneTrueList
4079,Austrostipa semibarbata,,NA,Tdr,JN_MLR_list
1453,Austrostipa semibarbata,1,NA,Tdr,MC_oneTrueList
5072,Austrostipa setacea,,NA,Tdr,Bowen_Phd
4080,Austrostipa setacea,1,NA,Tdr,JN_MLR_list
5073,Austrostipa sp.,,NA,Tdr,Bowen_Phd
685,Austrostipa sp.,1,NA,Tdr,Campbell et al 2014
5657,Austrostipa sp.,1,NA,Tdr,Campbell_RC
4081,Austrostipa sp.,1,NA,Tdr,JN_MLR_list
1454,Austrostipa sp.,1,NA,Tdr,MC_oneTrueList
4082,Austrostipa stipoides,,NA,Tdr,JN_MLR_list
1455,Austrostipa stipoides,1,NA,Tdr,MC_oneTrueList
4083,Austrostipa stuposa,,NA,Tdr,JN_MLR_list
4084,Austrostipa tenuifolia,,NA,Tdr,JN_MLR_list
5658,Austrostipa trichophylla,,NA,Tdr,Campbell_RC
4085,Austrostipa trichophylla,1,NA,Tdr,JN_MLR_list
1456,Austrostipa trichophylla,1,NA,Tdr,MC_oneTrueList
4086,Austrostipa tuckeri,,NA,Tdr,JN_MLR_list
1457,Austrostipa variabilis,,NA,Tdr,MC_oneTrueList
4087,Austrostipa velutina,,NA,Tdr,JN_MLR_list
5074,Austrostipa verticillata,,NA,Tdr,Bowen_Phd
4088,Austrostipa vickeryana,,NA,Tdr,JN_MLR_list
1458,Austrostipa wakoolica,,NA,Tdr,MC_oneTrueList
5659,Avena barbata,,NA,Tdr,Campbell_RC
4089,Avena barbata,1,NA,Tdr,JN_MLR_list
1459,Avena barbata,1,NA,Tdr,MC_oneTrueList
5075,Avena fatua,,NA,Tdr,Bowen_Phd
5660,Avena fatua,1,NA,Tdr,Campbell_RC
4090,Avena fatua,1,NA,Tdr,JN_MLR_list
1460,Avena fatua,1,NA,Tdr,MC_oneTrueList
4091,Avena sativa,,NA,Tdr,JN_MLR_list
5661,Avena sp.,,NA,Tdr,Campbell_RC
4092,Avena sp.,1,NA,Tdr,JN_MLR_list
1461,Avena sp.,1,NA,Tdr,MC_oneTrueList
4093,Avena sterilis subsp. ludoviciana,,NA,Tdr,JN_MLR_list
4096,Avicennia marina,,NA,Se,JN_MLR_list
4094,Avicennia marina subsp. australasica,,NA,Se,JN_MLR_list
4095,Avicennia marina subsp. marina,,NA,Se,JN_MLR_list
1462,Axonopus compressus,,NA,Tda,MC_oneTrueList
1463,Axonopus fissifolius,,NA,Tdr,MC_oneTrueList
5076,Azolla filiculoides,,NA,ARf,Bowen_Phd
686,Azolla filiculoides,1,NA,ARf,Campbell et al 2014
5662,Azolla filiculoides,1,NA,ARf,Campbell_RC
576,Azolla filiculoides,1,NA,ARf,Casanova & Powling 2014
526,Azolla filiculoides,1,NA,ARf,Casanova 2011
4097,Azolla filiculoides,1,NA,ARf,JN_MLR_list
167,Azolla filiculoides,1,NA,ARf,Ling et al 2019
921,Azolla filiculoides,1,NA,ARf,Mason et al 2022
1464,Azolla filiculoides,1,NA,ARf,MC_oneTrueList
687,Azolla pinnata,,NA,ARf,Campbell et al 2014
5663,Azolla pinnata,1,NA,ARf,Campbell_RC
4098,Azolla pinnata,1,NA,ARf,JN_MLR_list
168,Azolla pinnata,1,NA,ARf,Ling et al 2019
1465,Azolla pinnata,1,NA,ARf,MC_oneTrueList
5077,Azolla sp.,,NA,ARf,Bowen_Phd
5664,Azolla sp.,1,NA,ARf,Campbell_RC
9,Azolla sp.,1,NA,ARf,Deane et al 2017
4099,Azolla sp.,1,NA,ARf,JN_MLR_list
169,Azolla sp.,1,NA,ARf,Ling et al 2019
1466,Baccharis halimifolia,,NA,ATw,MC_oneTrueList
1467,Baeckea gunniana ,,NA,Tdr,MC_oneTrueList
6329,Baeckea linifolia,,NA,ATw,Johns et al 2015
1468,Baeckea omissa,,NA,Tdr,MC_oneTrueList
6330,Baeckea utilis,,NA,ATw,Johns et al 2015
1469,Baeckea utilis ,,NA,Tdr,MC_oneTrueList
6331,Baloskion australe,,NA,ATe,Johns et al 2015
170,Baloskion australe,1,NA,Se,Ling et al 2019
1470,Baloskion australe,1,NA,Se,MC_oneTrueList
1471,Baloskion fimbriatum,,NA,ATe,MC_oneTrueList
6332,Baloskion gracile,,NA,ATe,Johns et al 2015
171,Baloskion longipes,,NA,ATe,Ling et al 2019
1472,Baloskion pallens,,NA,ATe,MC_oneTrueList
6333,Baloskion sp.,,NA,ATe,Johns et al 2015
1473,Baloskion stenocoleum,,NA,ATe,MC_oneTrueList
6334,Banksia cunninghamii,,NA,Tdr,Johns et al 2015
6335,Banksia ericifolia,,NA,ATw,Johns et al 2015
4100,Banksia formosa,,NA,Tdr,JN_MLR_list
1474,Banksia grandis,,NA,Tdr,MC_oneTrueList
1475,Banksia integrifolia,,NA,Tda,MC_oneTrueList
1476,Banksia integrifolia subsp. integrifolia,,NA,Tda,MC_oneTrueList
1477,Banksia littoralis,,NA,ATw,MC_oneTrueList
4101,Banksia marginata,,NA,Tda,JN_MLR_list
6336,Banksia marginata,1,NA,Tdr,Johns et al 2015
1478,Banksia marginata,1,NA,Tdr,MC_oneTrueList
4102,Banksia ornata,,NA,Tdr,JN_MLR_list
1479,Banksia ornata,1,NA,Tdr,MC_oneTrueList
1480,Banksia prionotes,,NA,Tdr,MC_oneTrueList
1481,Banksia serrata,,NA,Tdr,MC_oneTrueList
4103,Banksia sp.,,NA,Tdr,JN_MLR_list
6337,Banksia sp.,1,NA,Tdr,Johns et al 2015
1482,Banksia spinulosa var. collina,,NA,Tdr,MC_oneTrueList
1483,Banksia spinulosa var. neoanglica,,NA,Tdr,MC_oneTrueList
4104,Banksia undata var. undata,,NA,Tdr,JN_MLR_list
1484,Bartsia trixago,,NA,Sr,MC_oneTrueList
1485,Basilicum polystachyon,,NA,ATe,MC_oneTrueList
577,Batrachium trichophyllum,,NA,Sr,Casanova & Powling 2014
527,Batrachium trichophyllum,1,NA,Sr,Casanova 2011
10,Batrachium trichophyllum,1,NA,Sr,Deane et al 2017
1486,Batrachium trichophyllum,1,NA,Sr,MC_oneTrueList
4105,Bauera rubioides,,NA,ATe,JN_MLR_list
1487,Bauera rubioides,1,NA,ATe,MC_oneTrueList
4106,Bauera sessiliflora,,NA,ATe,JN_MLR_list
1488,Bauhinia gilva,,NA,ATe,MC_oneTrueList
4107,Baumea acuta,,NA,ATe,JN_MLR_list
1489,Baumea acuta,1,NA,ATe,MC_oneTrueList
11,Baumea arthrophylla,,NA,ATe,Deane et al 2017
4108,Baumea arthrophylla,1,NA,ATe,JN_MLR_list
1490,Baumea arthrophylla,1,NA,ATe,MC_oneTrueList
12,Baumea articulata,,NA,ATe,Deane et al 2017
4109,Baumea articulata,1,NA,ATe,JN_MLR_list
1491,Baumea articulata,1,NA,ATe,MC_oneTrueList
4110,Baumea gunnii,,NA,ATe,JN_MLR_list
1492,Baumea gunnii,1,NA,ATe,MC_oneTrueList
13,Baumea juncea,,NA,ATe,Deane et al 2017
4111,Baumea juncea,1,NA,ATe,JN_MLR_list
1493,Baumea juncea,1,NA,ATe,MC_oneTrueList
4112,Baumea laxa,,NA,ATe,JN_MLR_list
1494,Baumea laxa,1,NA,ATe,MC_oneTrueList
4113,Baumea rubiginosa,,NA,ATe,JN_MLR_list
6338,Baumea rubiginosa,1,NA,ATe,Johns et al 2015
172,Baumea rubiginosa,1,NA,ATe,Ling et al 2019
1495,Baumea rubiginosa,1,NA,ATe,MC_oneTrueList
4114,Baumea sp.,,NA,ATe,JN_MLR_list
6339,Baumea sp.,1,NA,ATe,Johns et al 2015
1496,Baumea sp.,1,NA,ATe,MC_oneTrueList
4115,Baumea tetragona,,NA,ATe,JN_MLR_list
1497,Baumea tetragona,1,NA,ATe,MC_oneTrueList
1498,Baumea vaginalis,,NA,Tdr,MC_oneTrueList
1499,Beaufortia elegans,,NA,ATw,MC_oneTrueList
1500,Bergia sp.,,NA,Se,MC_oneTrueList
5078,Bergia trimera,,NA,Tdr,Bowen_Phd
688,Bergia trimera,1,NA,Tda,Campbell et al 2014
5665,Bergia trimera,1,NA,Tda,Campbell_RC
1501,Bergia trimera,1,NA,Tdr,MC_oneTrueList
5666,Berkheya rigida,,NA,Tda,Campbell_RC
1502,Bertya rotundifolia,,NA,Tdr,MC_oneTrueList
5667,Berula erecta,,NA,ATe,Campbell_RC
4116,Berula erecta,1,NA,ATe,JN_MLR_list
1503,Berula erecta,1,NA,Se,MC_oneTrueList
1040,Bidens connata,,NA,T,Leck & Brock 2000
1041,Bidens frondosa,,NA,T,Leck & Brock 2000
1042,Bidens laevis,,NA,AT,Leck & Brock 2000
5079,Bidens pilosa,,NA,Tdr,Bowen_Phd
1148,Bidens pilosa,1,NA,Tdr,Brock & Casanova 2000
1504,Bidens pilosa,1,NA,Tdr,MC_oneTrueList
4117,Billardiera bignoniacea,,NA,Tdr,JN_MLR_list
4118,Billardiera cymosa,,NA,Tdr,JN_MLR_list
1505,Billardiera cymosa,1,NA,Tdr,MC_oneTrueList
4119,Billardiera cymosa subsp. cymosa,,NA,Tdr,JN_MLR_list
4120,Billardiera cymosa subsp. pseudocymosa,,NA,Tdr,JN_MLR_list
4121,Billardiera heterophylla,,NA,Tdr,JN_MLR_list
6340,Billardiera scandens,,NA,Tdr,Johns et al 2015
4122,Billardiera scandens var. scandens,,NA,Tdr,JN_MLR_list
1506,Billardiera scandens var. scandens,1,NA,Tdr,MC_oneTrueList
4123,Billardiera sericophora,,NA,Tdr,JN_MLR_list
1507,Billardiera sericophora,1,NA,Tdr,MC_oneTrueList
4124,Billardiera sp.,,NA,Tdr,JN_MLR_list
1508,Billardiera sp.,1,NA,ATe,MC_oneTrueList
4125,Billardiera uniflora,,NA,Tdr,JN_MLR_list
4126,Billardiera versicolor,,NA,Tdr,JN_MLR_list
14,Blackstonia perfoliata,,NA,Tdr,Deane et al 2017
1509,Blandfordia grandiflora,,NA,ATe,MC_oneTrueList
6341,Blechnum ambiguum,,NA,Tda,Johns et al 2015
4127,Blechnum chambersii,,NA,ATe,JN_MLR_list
1510,Blechnum indicum,,NA,Tdr,MC_oneTrueList
4128,Blechnum minus,,NA,ATe,JN_MLR_list
173,Blechnum minus,1,NA,Tda,Ling et al 2019
1511,Blechnum minus,1,NA,Tda,MC_oneTrueList
4129,Blechnum nudum,,NA,ATe,JN_MLR_list
6342,Blechnum nudum,1,NA,ATe,Johns et al 2015
174,Blechnum nudum,1,NA,ATe,Ling et al 2019
1512,Blechnum nudum,1,NA,ATe,MC_oneTrueList
175,Blechnum patersonii,,NA,Tda,Ling et al 2019
1513,Blechnum pennamarina ,,NA,ATe,MC_oneTrueList
1514,Blechnum pennamarina subsp. alpina,,NA,ATe,MC_oneTrueList
4130,Blechnum sp.,,NA,ATe,JN_MLR_list
6343,Blechnum sp.,1,NA,ATe,Johns et al 2015
1515,Blechnum sp.,1,NA,Tdr,MC_oneTrueList
4131,Blechnum wattsii,,NA,ATe,JN_MLR_list
1516,Blechnum wattsii,1,NA,Se,MC_oneTrueList
1517,Blyxa sp.,,NA,Ate,MC_oneTrueList
5668,Boerhavia coccinea,,NA,Tdr,Campbell_RC
5080,Boerhavia dominii,,NA,Tdr,Bowen_Phd
689,Boerhavia dominii,1,NA,Tdr,Campbell et al 2014
5669,Boerhavia dominii,1,NA,Tdr,Campbell_RC
922,Boerhavia dominii,1,NA,Tdr,Mason et al 2022
1518,Boerhavia dominii,1,NA,Tdr,MC_oneTrueList
5670,Boerhavia sp.,,NA,Tdr,Campbell_RC
5081,Bolboschoenus caldwellii,,NA,Se,Bowen_Phd
